0,#,FORM,LEMMA,GRAM,COMMENT,CHECKED,CONTEXT,RIGHT1,RIGHT2,RIGHT3,RIGHT4,RIGHT5,RIGHT6,POS,AUTO_LEMMA,AUTO_GRAM,
38131,,Я,Я,SPRO sg 1p - nom,,,".   _Я_ , по ",я,,,,,,SPRO,Я,SPRO sg 1p - nom,
38132,,",",",",PUNCT,,,,,,,,,,PUNCT,,,О
38133,,по,ПО,PR,,," Я , _по_  крайнимери ",о,п,,,,,PR,ПО,PR,
38134,"<distinct form=""",,,,,,,,,,,,,,,,
38135,<dist>,крайнимери,,,,,,,,,,,,,,,
38136,""">",,,,,,,,,,,,,,,,Й
38137,,крайней,КРАЙНИЙ,A - dat sg plen f -,,," крайнимери  _крайней_ мере  ,",й,е,н,й,а,р,A,КРАЙНИЙ,A - dat sg plen f -,А
38138,,мере,МЕРА,S f inan dat sg,,,"крайнимери  крайней _мере_  , не",е,р,е,м,,,S,МЕРА,S f inan dat sg,
38139,</distinct>,,,,,,,,,,,,,,,,
38140,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Е
38141,,не,НЕ,PART,,,"мере  , _не_ заметил ни одного",е,н,,,,,PART,НЕ,PART,Ь
38142,,заметил,ЗАМЕТИТЬ,V pf act praet sg indic m -,,," , не _заметил_ ни одного ,",л,и,т,е,м,а,V,ЗАМЕТИТЬ,V pf praet sg indic m -,И
38143,,ни,НИ,PART,,,", не заметил _ни_ одного , но",и,н,,,,,PART,НИ,PART,Н
38144,,одного,ОДИН,ANUM - gen sg plen m -,,,"не заметил ни _одного_ , но вот",о,г,о,н,д,о,ANUM,ОДИН,A - gen sg plen m -,
38145,,",",",",PUNCT,,,,,,,,,,PUNCT,,,О
38146,,но,НО,CONJ,,,"ни одного , _но_ вот чтобы не",о,н,,,,,CONJ,НО,CONJ,Т
38147,,вот,ВОТ,PART,,,"одного , но _вот_ чтобы не было",т,о,в,,,,PART,ВОТ,PART,Ы
38148,,чтобы,ЧТОБЫ,CONJ,,,", но вот _чтобы_ не было ",ы,б,о,т,ч,,CONJ,ЧТОБЫ,CONJ,Е
38149,,не,НЕ,PART,,,но вот чтобы _не_ было  нядново,е,н,,,,,PART,НЕ,PART,Ь
38150,,было,БЫТЬ,V ipf act praet sg indic n -,,,вот чтобы не _было_  нядново ,о,л,ы,б,,,V,БЫТЬ,V ipf praet sg indic n -,
38151,"<distinct form=""",,,,,,,,,,,,,,,,
38152,<dist>,нядново,,,,,,,,,,,,,,,
38153,""">",,,,,,,,,,,,,,,,И
38154,,ни,НИ,CONJ,,, нядново  _ни_ одного  -,и,н,,,,,CONJ,НИ,CONJ,Н
38155,,одного,ОДИН,ANUM - gen sg plen m -,,,нядново  ни _одного_  - это,о,г,о,н,д,о,ANUM,ОДИН,A - gen sg plen m -,
38156,</distinct>,,,,,,,,,,,,,,,,
38157,,-,-,PUNCT,,,,,,,,,,PUNCT,,,О
38158,,это,ЭТО,SPRO n - nom sg,,,одного  - _это_ скорее невозможно .,о,т,э,,,,SPRO,ЭТО,S n - nom sg,О
38159,,скорее,СКОРО,ADV comp,,, - это _скорее_ невозможно . ,е,е,р,о,к,с,ADV,СКОРО,ADV comp,О
38160,,невозможно,НЕВОЗМОЖНО,ADV -,,,- это скорее _невозможно_ .  ,о,н,ж,о,м,з,ADV,НЕВОЗМОЖНО,ADV -,
38161,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38162,,,,,,,,,,,,,,,,,
38163,# sent = 2839,,,,,,,,,,,,,,,,Е
38164,,Некоторым,НЕКОТОРЫЕ,S - - dat pl,,,.   _Некоторым_ было откровенно ,м,ы,р,о,т,о,S,НЕКОТОРЫЕ,S - - dat pl,Ь
38165,,было,БЫТЬ,V ipf act praet sg indic n -,,,  Некоторым _было_ откровенно  скучна,о,л,ы,б,,,V,БЫТЬ,V ipf praet sg indic n -,О
38166,,откровенно,ОТКРОВЕННО,ADV -,,, Некоторым было _откровенно_  скучна ,о,н,н,е,в,о,ADV,ОТКРОВЕННО,ADV -,
38167,"<distinct form=""",,,,,,,,,,,,,,,,
38168,<dist>,скучна,,,,,,,,,,,,,,,
38169,""">",,,,,,,,,,,,,,,,О
38170,,скучно,СКУЧНО,ADV -,,, скучна  _скучно_  . ,о,н,ч,у,к,с,ADV,СКУЧНО,ADV -,
38171,</distinct>,,,,,,,,,,,,,,,,
38172,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38173,,,,,,,,,,,,,,,,,
38174,# sent = 2840,,,,,,,,,,,,,,,,А
38175,,Охрана,ОХРАНА,S f inan nom sg,,,.   _Охрана_ всё время прессовала,а,н,а,р,х,о,S,ОХРАНА,S f inan nom sg,Ь
38176,,всё,ВЕСЬ,APRO - nom pl plen - -,,,  Охрана _всё_ время прессовала кого-то,ё,с,в,,,,APRO,ВЕСЬ,A - nom pl plen - -,Я
38177,,время,ВРЕМЯ,S n inan acc sg,,, Охрана всё _время_ прессовала кого-то за,я,м,е,р,в,,S,ВРЕМЯ,S n inan acc sg,Ь
38178,,прессовала,ПРЕССОВАТЬ,V ipf act praet sg indic f -,,,Охрана всё время _прессовала_ кого-то за то,а,л,а,в,о,с,V,ПРЕССОВАТЬ,V ipf praet sg indic f -,О
38179,,кого-то,КТО-ТО,SPRO m - acc sg,,,"всё время прессовала _кого-то_ за то ,",о,т,-,о,г,о,S,КТО-ТО,S m - acc sg,А
38180,,за,ЗА,PR,,,"время прессовала кого-то _за_ то , что",а,з,,,,,PR,ЗА,PR,О
38181,,то,ТО,SPRO n - acc sg,,,"прессовала кого-то за _то_ , что переле",о,т,,,,,SPRO,ТО,S n - acc sg,
38182,,",",",",PUNCT,,,,,,,,,,PUNCT,,,О
38183,,что,ЧТО,CONJ,,,"за то , _что_ переле  показывает жест - полукруг рукой",о,т,ч,,,,CONJ,ЧТО,CONJ,Ь
38184,,переле,ПЕРЕЛЬ,NONLEX,,,"то , что _переле_  показывает жест - полукруг рукой ",е,л,е,р,е,п,S,ПЕРЕЛЬ,S m inan loc sg,
38185,"<span class=""note"">",,,,,,,,,,,,,,,,
38186,<note>,показывает жест - полукруг рукой,,,,,,,,,,,,,,,
38187,</span>,,,,,,,,,,,,,,,,
38188,,...,...,PUNCT,,,,,,,,,,PUNCT,,,Ь
38189,,перелезали,ПЕРЕЛЕЗАТЬ,V ipf act praet pl indic - -,,,показывает жест - полукруг рукой  ... _перелезали_ через ограду .,и,л,а,з,е,л,V,ПЕРЕЛЕЗАТЬ,V ipf praet pl indic - -,З
38190,,через,ЧЕРЕЗ,PR,,, ... перелезали _через_ ограду . ,з,е,р,е,ч,,PR,ЧЕРЕЗ,PR,А
38191,,ограду,ОГРАДА,S f inan acc sg,,,... перелезали через _ограду_ .  ,у,д,а,р,г,о,S,ОГРАДА,S f inan acc sg,
38192,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38193,,,,,,,,,,,,,,,,,
38194,# sent = 2841,,,,,,,,,,,,,,,,Я
38195,,Мне,Я,SPRO sg 1p - dat,,,.   _Мне_ это удалось сделать,е,н,м,,,,SPRO,Я,SPRO sg 1p - dat,О
38196,,это,ЭТО,SPRO n - nom sg,,,  Мне _это_ удалось сделать безболезненно,о,т,э,,,,SPRO,ЭТО,S n - nom sg,Я
38197,,удалось,УДАТЬСЯ,V pf act praet sg indic n -,,," Мне это _удалось_ сделать безболезненно ,",ь,с,о,л,а,д,V,УДАТЬСЯ,V pf praet sg indic n -,Ь
38198,,сделать,СДЕЛАТЬ,V pf - - inf - -,,,"Мне это удалось _сделать_ безболезненно , ",ь,т,а,л,е,д,V,СДЕЛАТЬ,V pf - - inf - -,О
38199,,безболезненно,БЕЗБОЛЕЗНЕННО,ADV -,,,"это удалось сделать _безболезненно_ ,  кщастью",о,н,н,е,н,з,ADV,БЕЗБОЛЕЗНЕННО,ADV -,
38200,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
38201,"<distinct form=""",,,,,,,,,,,,,,,,
38202,<dist>,кщастью,,,,,,,,,,,,,,,
38203,""">",,,,,,,,,,,,,,,,К
38204,,к,К,PR,,, кщастью  _к_ счастью  .,к,,,,,,PR,К,PR,Е
38205,,счастью,СЧАСТЬЕ,S n inan dat sg,,,кщастью  к _счастью_  . ,ю,ь,т,с,а,ч,S,СЧАСТЬЕ,S n inan dat sg,
38206,</distinct>,,,,,,,,,,,,,,,,
38207,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38208,,,,,,,,,,,,,,,,,
38209,# sent = 2842,,,,,,,,,,,,,,,,У
38210,,Ну,НУ,PART,,,".   _Ну_ , в целом",у,н,,,,,PART,НУ,PART,
38211,,",",",",PUNCT,,,,,,,,,,PUNCT,,,В
38212,,в,В,PR,,," Ну , _в_ целом , атмосфера",в,,,,,,PR,В,PR,Е
38213,,целом,ЦЕЛОЕ,S n inan loc sg,,,"Ну , в _целом_ , атмосфера была",м,о,л,е,ц,,S,ЦЕЛОЕ,S n inan loc sg,
38214,,",",",",PUNCT,,,,,,,,,,PUNCT,,,А
38215,,атмосфера,АТМОСФЕРА,S f inan nom sg,,,"в целом , _атмосфера_ была максимально дружелюбная",а,р,е,ф,с,о,S,АТМОСФЕРА,S f inan nom sg,Ь
38216,,была,БЫТЬ,V ipf act praet sg indic f -,,,"целом , атмосфера _была_ максимально дружелюбная .",а,л,ы,б,,,V,БЫТЬ,V ipf praet sg indic f -,О
38217,,максимально,МАКСИМАЛЬНО,ADV -,,,", атмосфера была _максимально_ дружелюбная . ",о,н,ь,л,а,м,ADV,МАКСИМАЛЬНО,ADV -,Й
38218,,дружелюбная,ДРУЖЕЛЮБНЫЙ,A - nom sg plen f -,,,атмосфера была максимально _дружелюбная_ .  ,я,а,н,б,ю,л,A,ДРУЖЕЛЮБНЫЙ,A - nom sg plen f -,
38219,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38220,,,,,,,,,,,,,,,,,
38221,# sent = 2843,,,,,,,,,,,,,,,,У
38222,,Ну,НУ,PART,,,".   _Ну_ , концерт -",у,н,,,,,PART,НУ,PART,
38223,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Т
38224,,концерт,КОНЦЕРТ,S m inan nom sg,,," Ну , _концерт_ - это вообще",т,р,е,ц,н,о,S,КОНЦЕРТ,S m inan acc sg,
38225,,-,-,PUNCT,,,,,,,,,,PUNCT,,,О
38226,,это,ЭТО,SPRO n - nom sg,,,", концерт - _это_ вообще такая интимная",о,т,э,,,,SPRO,ЭТО,S n - nom sg,Е
38227,,вообще,ВООБЩЕ,ADV -,,,концерт - это _вообще_ такая интимная вещь,е,щ,б,о,о,в,ADV,ВООБЩЕ,ADV -,Й
38228,,такая,ТАКОЙ,APRO - nom sg plen f -,,,"- это вообще _такая_ интимная вещь ,",я,а,к,а,т,,APRO,ТАКОЙ,A - nom sg plen f -,Й
38229,,интимная,ИНТИМНЫЙ,A - nom sg plen f -,,,"это вообще такая _интимная_ вещь , люди",я,а,н,м,и,т,A,ИНТИМНЫЙ,A - nom sg plen f -,Ь
38230,,вещь,ВЕЩЬ,S f inan acc sg,,,"вообще такая интимная _вещь_ , люди сливаются",ь,щ,е,в,,,S,ВЕЩЬ,S f inan nom sg,
38231,,",",",",PUNCT,,,,,,,,,,PUNCT,,,К
38232,,люди,ЧЕЛОВЕК,S m anim nom pl,,,"интимная вещь , _люди_ сливаются в что-то",и,д,ю,л,,,S,ЧЕЛОВЕК,S m anim nom pl,Я
38233,,сливаются,СЛИВАТЬСЯ,V ipf act praes pl indic - 3p,,,"вещь , люди _сливаются_ в что-то одно",я,с,т,ю,а,в,V,СЛИВАТЬСЯ,V ipf praes pl indic - 3p,В
38234,,в,В,PR,,,", люди сливаются _в_ что-то одно ,",в,,,,,,PR,В,PR,О
38235,,что-то,ЧТО-ТО,SPRO n inan acc sg,,,"люди сливаются в _что-то_ одно , такое",о,т,-,о,т,ч,SPRO,ЧТО-ТО,S n - acc sg,Н
38236,,одно,ОДИН,ANUM - nom sg plen n -,,,"сливаются в что-то _одно_ , такое большое",о,н,д,о,,,ANUM,ОДИН,A - nom sg plen n -,
38237,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Й
38238,,такое,ТАКОЙ,APRO - nom sg plen n -,,,"что-то одно , _такое_ большое , органическое",е,о,к,а,т,,APRO,ТАКОЙ,A - nom sg plen n -,Й
38239,,большое,БОЛЬШОЙ,A - nom sg plen n -,,,"одно , такое _большое_ , органическое и",е,о,ш,ь,л,о,A,БОЛЬШОЙ,A - nom sg plen n -,
38240,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Й
38241,,органическое,ОРГАНИЧЕСКИЙ,A - nom sg plen n -,,,"такое большое , _органическое_ и духовное .",е,о,к,с,е,ч,A,ОРГАНИЧЕСКИЙ,A - nom sg plen n -,И
38242,,и,И,CONJ,,,"большое , органическое _и_ духовное . ",и,,,,,,CONJ,И,CONJ,Й
38243,,духовное,ДУХОВНЫЙ,A - nom sg plen n -,,,", органическое и _духовное_ .  ",е,о,н,в,о,х,A,ДУХОВНЫЙ,A - nom sg plen n -,
38244,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38245,,,,,,,,,,,,,,,,,
38246,# sent = 2844,,,,,,,,,,,,,,,,Й
38247,,Хорошая,ХОРОШИЙ,A - nom sg plen f -,,,".   _Хорошая_ была атмосфера ,",я,а,ш,о,р,о,A,ХОРОШИЙ,A - nom sg plen f -,Ь
38248,,была,БЫТЬ,V ipf act praet sg indic f -,,,"  Хорошая _была_ атмосфера , дружелюбная",а,л,ы,б,,,V,БЫТЬ,V ipf praet sg indic f -,А
38249,,атмосфера,АТМОСФЕРА,S f inan nom sg,,," Хорошая была _атмосфера_ , дружелюбная .",а,р,е,ф,с,о,S,АТМОСФЕРА,S f inan nom sg,
38250,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Й
38251,,дружелюбная,ДРУЖЕЛЮБНЫЙ,A - nom sg plen f -,,,"была атмосфера , _дружелюбная_ .  ",я,а,н,б,ю,л,A,ДРУЖЕЛЮБНЫЙ,A - nom sg plen f -,
38252,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38253,,,,,,,,,,,,,,,,,
38254,# sent = 2845,,,,,,,,,,,,,,,,
38255,# speaker = Я,,,,,,,,,,,,,,,,
38256,# sent = 2846,,,,,,,,,,,,,,,,О
38257,,Ооо,ООО,NONLEX,,,   _Ооо_ ...  ,о,о,о,,,,INTJ,ООО,S n inan nonflex -,
38258,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
38259,,,,,,,,,,,,,,,,,
38260,# sent = 2847,,,,,,,,,,,,,,,,О
38261,,Прекрасно,ПРЕКРАСНО,ADV -,,,...   _Прекрасно_ .  ,о,н,с,а,р,к,ADV,ПРЕКРАСНО,ADV -,
38262,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38263,,,,,,,,,,,,,,,,,
38264,# sent = 2848,,,,,,,,,,,,,,,,Ь
38265,,Можете,МОЧЬ,V ipf act praes pl indic - 2p,,,.   _Можете_ вкратце рассказать про,е,т,е,ж,о,м,V,МОЧЬ,V ipf praes pl indic - 2p,Е
38266,,вкратце,ВКРАТЦЕ,ADV -,,,  Можете _вкратце_ рассказать про ,е,ц,т,а,р,к,ADV,ВКРАТЦЕ,ADV -,Ь
38267,,рассказать,РАССКАЗАТЬ,V pf - - inf - -,,, Можете вкратце _рассказать_ про  имьна,ь,т,а,з,а,к,V,РАССКАЗАТЬ,V pf - - inf - -,О
38268,,про,ПРО,PR,,,Можете вкратце рассказать _про_  имьна ,о,р,п,,,,PR,ПРО,PR,
38269,"<distinct form=""",,,,,,,,,,,,,,,,
38270,<dist>,имьна,,,,,,,,,,,,,,,
38271,""">",,,,,,,,,,,,,,,,О
38272,,именно,ИМЕННО,PART,,," имьна  _именно_  сам """,о,н,н,е,м,и,PART,ИМЕННО,PART,
38273,</distinct>,,,,,,,,,,,,,,,,М
38274,,сам,САМ,A - nom sg plen m -,,," именно  _сам_ "" День Вышки",м,а,с,,,,A,САМ,A - nom sg plen m -,
38275,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,Ь
38276,,День,ДЕНЬ,S m inan acc sg,,," сам "" _День_ Вышки "" и",ь,н,е,д,,,S,ДЕНЬ,S m inan nom sg,А
38277,,Вышки,ВЫШКА,S f inan gen sg,,,"сам "" День _Вышки_ "" и что",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,
38278,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,И
38279,,и,И,CONJ,,,"День Вышки "" _и_ что там было",и,,,,,,CONJ,И,CONJ,О
38280,,что,ЧТО,CONJ,,,"Вышки "" и _что_ там было помимо",о,т,ч,,,,CONJ,ЧТО,CONJ,М
38281,,там,ТАМ,ADV -,,,""" и что _там_ было помимо концерта",м,а,т,,,,ADV,ТАМ,ADV -,Ь
38282,,было,БЫТЬ,V ipf act praet sg indic n -,,,и что там _было_ помимо концерта ?,о,л,ы,б,,,V,БЫТЬ,V ipf praet sg indic n -,О
38283,,помимо,ПОМИМО,PR,,,что там было _помимо_ концерта ? ,о,м,и,м,о,п,PR,ПОМИМО,PR,Т
38284,,концерта,КОНЦЕРТ,S m inan gen sg,,,там было помимо _концерта_ ?  ,а,т,р,е,ц,н,S,КОНЦЕРТ,S m inan gen sg,
38285,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
38286,,,,,,,,,,,,,,,,,
38287,# sent = 2849,,,,,,,,,,,,,,,,
38288,# speaker = Роман,,,,,,,,,,,,,,,,
38289,# sent = 2850,,,,,,,,,,,,,,,,
38290,"<span class=""note"">",,,,,,,,,,,,,,,,
38291,<note>,смеётся,,,,,,,,,,,,,,,
38292,</span>,,,,,,,,,,,,,,,,О
38293,,Честно,ЧЕСТНО,ADV -,,, смеётся  _Честно_  гваря ,о,н,т,с,е,ч,ADV,ЧЕСТНО,ADV -,
38294,"<distinct form=""",,,,,,,,,,,,,,,,
38295,<dist>,гваря,,,,,,,,,,,,,,,
38296,""">",,,,,,,,,,,,,,,,Ь
38297,,говоря,ГОВОРИТЬ,V ipf praes - ger - -,,," гваря  _говоря_  , я",я,р,о,в,о,г,V,ГОВОРИТЬ,V ipf praes - ger - -,
38298,</distinct>,,,,,,,,,,,,,,,,
38299,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Я
38300,,я,Я,SPRO sg 1p - nom,,,"говоря  , _я_ не  резко поворачивает голову",я,,,,,,SPRO,Я,SPRO sg 1p - nom,Е
38301,,не,НЕ,PART,,," , я _не_  резко поворачивает голову ",е,н,,,,,PART,НЕ,PART,
38302,"<span class=""note"">",,,,,,,,,,,,,,,,
38303,<note>,резко поворачивает голову,,,,,,,,,,,,,,,
38304,</span>,,,,,,,,,,,,,,,,Я
38305,,занимался,ЗАНИМАТЬСЯ,V ipf act praet sg indic m -,,," резко поворачивает голову  _занимался_ на "" День",я,с,л,а,м,и,V,ЗАНИМАТЬСЯ,V ipf praet sg indic m -,А
38306,,на,НА,PR,,,"резко поворачивает голову  занимался _на_ "" День Вышки",а,н,,,,,PR,НА,PR,
38307,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,Ь
38308,,День,ДЕНЬ,S m inan acc sg,,,"занимался на "" _День_ Вышки "" ничем",ь,н,е,д,,,S,ДЕНЬ,S m inan nom sg,А
38309,,Вышки,ВЫШКА,S f inan gen sg,,,"на "" День _Вышки_ "" ничем особенным",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,
38310,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,О
38311,,ничем,НИЧТО,SPRO n inan ins sg,,,"День Вышки "" _ничем_ особенным . ",м,е,ч,и,н,,SPRO,НИЧТО,S n - ins sg,Й
38312,,особенным,ОСОБЕННЫЙ,A - ins sg plen n -,,,"Вышки "" ничем _особенным_ .  ",м,ы,н,н,е,б,A,ОСОБЕННЫЙ,A - ins sg plen n -,
38313,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38314,,,,,,,,,,,,,,,,,
38315,# sent = 2851,,,,,,,,,,,,,,,,Я
38316,,Я,Я,SPRO sg 1p - nom,,,.   _Я_ хотел  диствительна,я,,,,,,SPRO,Я,SPRO sg 1p - nom,Ь
38317,,хотел,ХОТЕТЬ,V ipf act praet sg indic m -,,,  Я _хотел_  диствительна ,л,е,т,о,х,,V,ХОТЕТЬ,V ipf praet sg indic m -,
38318,"<distinct form=""",,,,,,,,,,,,,,,,
38319,<dist>,диствительна,,,,,,,,,,,,,,,
38320,""">",,,,,,,,,,,,,,,,О
38321,,действительно,ДЕЙСТВИТЕЛЬНО,ADV -,,, диствительна  _действительно_  принять участие,о,н,ь,л,е,т,ADV,ДЕЙСТВИТЕЛЬНО,ADV -,
38322,</distinct>,,,,,,,,,,,,,,,,Ь
38323,,принять,ПРИНЯТЬ,V pf - - inf - -,,, действительно  _принять_ участие в ,ь,т,я,н,и,р,V,ПРИНЯТЬ,V pf - - inf - -,Е
38324,,участие,УЧАСТИЕ,S n inan acc sg,,,действительно  принять _участие_ в  нектрых,е,и,т,с,а,ч,S,УЧАСТИЕ,S n inan acc sg,В
38325,,в,В,PR,,, принять участие _в_  нектрых ,в,,,,,,PR,В,PR,
38326,"<distinct form=""",,,,,,,,,,,,,,,,
38327,<dist>,нектрых,,,,,,,,,,,,,,,
38328,""">",,,,,,,,,,,,,,,,Й
38329,,некоторых,НЕКОТОРЫЙ,APRO - gen pl plen - -,,," нектрых  _некоторых_  мероприятиях ,",х,ы,р,о,т,о,APRO,НЕКОТОРЫЙ,A - gen pl plen - -,
38330,</distinct>,,,,,,,,,,,,,,,,Е
38331,,мероприятиях,МЕРОПРИЯТИЕ,S n inan loc pl,,," некоторых  _мероприятиях_ , но ,",х,я,и,т,я,и,S,МЕРОПРИЯТИЕ,S n inan loc pl,
38332,,",",",",PUNCT,,,,,,,,,,PUNCT,,,О
38333,,но,НО,CONJ,,," мероприятиях , _но_ , к сожалению",о,н,,,,,CONJ,НО,CONJ,
38334,,",",",",PUNCT,,,,,,,,,,PUNCT,,,К
38335,,к,К,PR,,,", но , _к_ сожалению , всё",к,,,,,,PR,К,PR,Е
38336,,сожалению,СОЖАЛЕНИЕ,S n inan dat sg,,,"но , к _сожалению_ , всё моё",ю,и,н,е,л,а,S,СОЖАЛЕНИЕ,S n inan dat sg,
38337,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Ь
38338,,всё,ВЕСЬ,APRO - nom pl plen - -,,,"к сожалению , _всё_ моё время ушло",ё,с,в,,,,APRO,ВЕСЬ,A - nom pl plen - -,Й
38339,,моё,МОЙ,APRO - nom sg plen n -,,,"сожалению , всё _моё_ время ушло на",ё,о,м,,,,APRO,МОЙ,A - nom sg plen n -,Я
38340,,время,ВРЕМЯ,S n inan acc sg,,,", всё моё _время_ ушло на ловлю",я,м,е,р,в,,S,ВРЕМЯ,S n inan acc sg,И
38341,,ушло,УЙТИ,V pf act praet sg indic n -,,,всё моё время _ушло_ на ловлю уток,о,л,ш,у,,,V,УЙТИ,V pf praet sg indic n -,А
38342,,на,НА,PR,,,моё время ушло _на_ ловлю уток .,а,н,,,,,PR,НА,PR,Я
38343,,ловлю,ЛОВЛЯ,S f inan acc sg,,,время ушло на _ловлю_ уток . ,ю,л,в,о,л,,V,ЛОВИТЬ,V ipf praes sg indic - 1p,А
38344,,уток,УТКА,S f anim acc pl,,,ушло на ловлю _уток_ .  ,к,о,т,у,,,S,УТКА,S f anim acc pl,
38345,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38346,,,,,,,,,,,,,,,,,
38347,# sent = 2852,,,,,,,,,,,,,,,,Е
38348,,Не,НЕ,PART,,,.   _Не_ хотелось  па,е,н,,,,,PART,НЕ,PART,Я
38349,,хотелось,ХОТЕТЬСЯ,V ipf med praet sg indic n -,,,  Не _хотелось_  па ,ь,с,о,л,е,т,V,ХОТЕТЬСЯ,V ipf praet sg indic n -,
38350,"<distinct form=""",,,,,,,,,,,,,,,,
38351,<dist>,па,,,,,,,,,,,,,,,
38352,""">",,,,,,,,,,,,,,,,Ы
38353,,бы,БЫ,PART,,, па  _бы_  вдаваться в,ы,б,,,,,PART,БЫ,PART,
38354,</distinct>,,,,,,,,,,,,,,,,Я
38355,,вдаваться,ВДАВАТЬСЯ,V ipf - - inf - -,,, бы  _вдаваться_ в подробности .,я,с,ь,т,а,в,V,ВДАВАТЬСЯ,V ipf - - inf - -,В
38356,,в,В,PR,,,бы  вдаваться _в_ подробности . ,в,,,,,,PR,В,PR,Ь
38357,,подробности,ПОДРОБНОСТЬ,S f inan acc pl,,, вдаваться в _подробности_ .  ,и,т,с,о,н,б,S,ПОДРОБНОСТЬ,S f inan acc pl,
38358,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
38359,,,,,,,,,,,,,,,,,
38360,# sent = 2853,,,,,,,,,,,,,,,,О
38361,,Но,НО,CONJ,,,".   _Но_ , к сожалению",о,н,,,,,CONJ,НО,CONJ,
38362,,",",",",PUNCT,,,,,,,,,,PUNCT,,,К
38363,,к,К,PR,,," Но , _к_ сожалению , я",к,,,,,,PR,К,PR,Е
38364,,сожалению,СОЖАЛЕНИЕ,S n inan dat sg,,,"Но , к _сожалению_ , я не",ю,и,н,е,л,а,S,СОЖАЛЕНИЕ,S n inan dat sg,
38365,,",",",",PUNCT,,,,,,,,,,PUNCT,,,Я
38366,,я,Я,SPRO sg 1p - nom,,,"к сожалению , _я_ не тот ",я,,,,,,SPRO,Я,SPRO sg 1p - nom,Е
38367,,не,НЕ,PART,,,"сожалению , я _не_ тот  члоэк",е,н,,,,,PART,НЕ,PART,Т
38368,,тот,ТОТ,APRO - nom sg plen m -,,,", я не _тот_  члоэк ",т,о,т,,,,APRO,ТОТ,A - nom sg plen m -,
38369,"<distinct form=""",,,,,,,,,,,,,,,,
38370,<dist>,члоэк,,,,,,,,,,,,,,,
38371,""">",,,,,,,,,,,,,,,,К
38372,,человек,ЧЕЛОВЕК,S m anim nom sg,,," члоэк  _человек_  , ",к,е,в,о,л,е,S,ЧЕЛОВЕК,S m anim gen pl,
38373,</distinct>,,,,,,,,,,,,,,,,
38374,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
38375,"<distinct form=""",,,,,,,,,,,,,,,,
38376,<dist>,кторый,,,,,,,,,,,,,,,
38377,""">",,,,,,,,,,,,,,,,Й
38378,,который,КОТОРЫЙ,APRO - nom sg plen m -,,, кторый  _который_  мог бы,й,ы,р,о,т,о,APRO,КОТОРЫЙ,A - nom sg plen m -,
38379,</distinct>,,,,,,,,,,,,,,,,Ь
38380,,мог,МОЧЬ,V ipf act praet sg indic m -,,, который  _мог_ бы  о,г,о,м,,,,V,МОЧЬ,V ipf praet sg indic m -,Ы
38381,,бы,БЫ,PART,,,"который  мог _бы_  о """,ы,б,,,,,PART,БЫ,PART,
38382,<noindex>[нрзб]</noindex>,,,,,,,,,,,,,,,,О
38383,,о,О,PR,,,"мог бы  _о_ "" Дне Вышки",о,,,,,,PR,О,PR,
38384,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,Ь
38385,,Дне,ДЕНЬ,S m inan loc sg,,," о "" _Дне_ Вышки "" рассказать",е,н,д,,,,S,ДЕНЬ,S m inan gen sg,А
38386,,Вышки,ВЫШКА,S f inan gen sg,,,"о "" Дне _Вышки_ "" рассказать что-то",и,к,ш,ы,в,,S,ВЫШКА,S f inan acc pl,
38387,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,Ь
38388,,рассказать,РАССКАЗАТЬ,V pf - - inf - -,,,"Дне Вышки "" _рассказать_ что-то действительно ",ь,т,а,з,а,к,V,РАССКАЗАТЬ,V pf - - inf - -,О
